CustomerID,Gender,SeniorCitizen,Age,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,CustomerSupportCalls,Churn
CUST-16815,Male,0,40,Yes,Yes,6,Yes,No,DSL,No,Yes,Yes,Yes,No,No,One Year,No,Credit Card,69.38,412.84,0,No
CUST-15245,Female,1,77,No,No,37,Yes,No,Fiber Optic,Yes,No,Yes,No,No,No,Month-to-Month,No,Electronic Check,79.92,2845.61,6,Yes
CUST-15823,Male,0,53,No,Yes,17,Yes,No,Fiber Optic,No,Yes,Yes,Yes,No,No,One Year,Yes,Credit Card,83.92,1370.09,1,Yes
CUST-16410,Male,0,26,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two Year,Yes,Electronic Check,66.77,4611.83,1,No
CUST-15367,Female,0,31,No,Yes,52,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Transfer,80.79,4025.68,2,No
CUST-11657,Female,0,31,Yes,No,10,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Mailed Check,31.61,313.62,2,No
CUST-12328,Female,0,38,No,No,25,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,Month-to-Month,Yes,Mailed Check,82.38,2025.89,3,No
CUST-12835,Female,0,45,No,No,32,Yes,No,Fiber Optic,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Mailed Check,73.69,2237.97,4,Yes
CUST-16268,Male,0,64,Yes,No,72,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,Month-to-Month,No,Electronic Check,86.01,5835.9,5,No
CUST-11002,Male,0,46,Yes,No,15,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Mailed Check,21.15,309.57,2,No
CUST-13370,Female,0,45,Yes,No,52,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-Month,Yes,Mailed Check,55.77,2784.98,2,No
CUST-13742,Female,1,68,No,No,15,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,One Year,No,Electronic Check,88.74,1320.88,1,Yes
CUST-12083,Male,0,19,No,No,72,Yes,Yes,DSL,No,No,No,No,No,No,Two Year,No,Credit Card,51.57,3702.6,1,No
CUST-11385,Male,1,83,No,No,57,Yes,Yes,Fiber Optic,No,Yes,No,Yes,No,No,One Year,Yes,Mailed Check,81.59,4610.72,3,No
CUST-15643,Male,0,42,Yes,No,49,Yes,No,Fiber Optic,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Electronic Check,86.6,4121.32,4,No
CUST-12095,Male,0,46,Yes,No,18,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Electronic Check,27.56,472.43,4,Yes
CUST-15741,Female,0,33,Yes,No,47,Yes,Yes,Fiber Optic,Yes,No,No,Yes,No,No,One Year,Yes,Electronic Check,88.33,4083.16,2,No
CUST-12789,Male,0,48,Yes,Yes,72,Yes,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Transfer,96.69,6751.4,2,No
CUST-13685,Male,0,23,No,No,30,Yes,No,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-Month,Yes,Mailed Check,80.06,2287.89,4,Yes
CUST-10982,Female,0,54,No,No,9,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-Month,No,Electronic Check,59.53,507.05,1,Yes
CUST-11438,Female,0,37,Yes,Yes,52,Yes,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Two Year,No,Bank Transfer,80.93,4041.32,2,No
CUST-13318,Male,0,62,No,No,72,Yes,No,Fiber Optic,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,66.72,4677.02,4,No
CUST-12977,Female,0,43,Yes,No,17,Yes,No,DSL,No,No,No,No,Yes,Yes,One Year,Yes,Electronic Check,64.93,1059.47,2,Yes
CUST-14977,Male,0,25,Yes,Yes,18,No,No Phone Service,DSL,Yes,No,Yes,Yes,No,Yes,Two Year,No,Electronic Check,74.04,1281.02,3,No
CUST-16283,Male,1,75,No,Yes,17,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,No,Two Year,Yes,Mailed Check,80.95,1357.19,2,No
CUST-13960,Male,1,73,Yes,Yes,66,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Bank Transfer,24.29,1597.58,3,No
CUST-16232,Female,1,69,Yes,No,33,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Credit Card,21.36,686.66,1,No
CUST-16673,Male,0,47,Yes,No,72,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,82.49,5913.07,1,No
CUST-10511,Female,0,20,No,Yes,61,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-Month,No,Mailed Check,52.46,3044.21,2,No
CUST-12057,Male,0,50,Yes,No,39,Yes,No,Fiber Optic,No,Yes,No,No,Yes,No,Two Year,No,Electronic Check,67.84,2509.66,2,No
CUST-13722,Female,0,50,No,Yes,8,Yes,No,Fiber Optic,No,No,No,No,No,Yes,Two Year,No,Mailed Check,74.76,589.37,1,No
CUST-11728,Male,1,68,No,No,6,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,One Year,No,Electronic Check,57.57,,1,No
CUST-16250,Female,0,57,No,No,72,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Two Year,Yes,Mailed Check,52.93,3725.99,0,No
CUST-13942,Male,0,20,Yes,Yes,8,Yes,No,Fiber Optic,Yes,No,Yes,No,Yes,No,One Year,Yes,Credit Card,76.89,603.26,1,No
CUST-14813,Female,0,28,Yes,No,27,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-Month,No,Credit Card,75.17,2039.3,4,Yes
CUST-12970,Male,0,20,No,Yes,50,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,One Year,No,Mailed Check,101.21,4968.45,3,No
CUST-12995,Male,0,49,No,Yes,43,No,No Phone Service,Fiber Optic,Yes,Yes,No,Yes,No,Yes,Month-to-Month,No,Mailed Check,91.91,3891.98,1,No
CUST-14394,Male,0,21,No,No,12,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Month-to-Month,No,Electronic Check,82.26,945.33,4,Yes
CUST-12858,Female,0,29,Yes,No,64,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Two Year,Yes,Credit Card,60.96,3671.01,3,No
CUST-12310,Female,0,52,No,Yes,52,Yes,Yes,Fiber Optic,No,Yes,No,No,No,Yes,One Year,Yes,Bank Transfer,82.5,4194.03,3,No
CUST-14207,Male,0,39,Yes,Yes,48,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,One Year,No,Mailed Check,92.9,4331.95,2,No
CUST-10079,Female,1,83,No,No,38,Yes,No,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Month-to-Month,No,Mailed Check,90.14,3333.33,3,Yes
CUST-16979,Female,0,30,No,Yes,16,No,No Phone Service,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Electronic Check,18.0,278.92,0,No
CUST-12799,Female,0,57,No,No,12,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,Month-to-Month,Yes,Electronic Check,72.77,857.8,3,Yes
CUST-13166,Male,0,62,No,No,39,Yes,Yes,Fiber Optic,No,No,No,Yes,No,No,Month-to-Month,Yes,Electronic Check,80.72,3013.74,2,Yes
CUST-14475,Female,0,53,Yes,No,20,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-Month,Yes,Electronic Check,57.22,1073.97,2,No
CUST-15023,Female,0,34,Yes,No,15,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,One Year,Yes,Bank Transfer,98.55,1392.63,3,Yes
CUST-16649,Male,0,37,Yes,No,59,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Credit Card,23.09,1309.92,3,No
CUST-10185,Female,0,19,No,Yes,61,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Electronic Check,66.53,,3,No
CUST-11871,Male,0,64,No,Yes,51,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-Month,No,Electronic Check,75.22,3804.46,1,No
CUST-12641,Female,0,29,Yes,No,72,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Credit Card,18.0,1253.63,0,No
CUST-10381,Female,0,61,No,No,8,No,No Phone Service,DSL,Yes,No,No,No,No,Yes,One Year,No,Electronic Check,59.93,479.5,1,No
CUST-13784,Female,0,59,No,Yes,11,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Bank Transfer,30.31,303.45,1,No
CUST-16366,Male,0,49,Yes,No,12,Yes,No,Fiber Optic,Yes,No,No,No,Yes,No,One Year,Yes,Bank Transfer,71.99,848.66,3,No
CUST-16199,Female,1,75,No,Yes,24,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Bank Transfer,29.31,680.37,3,No
CUST-12087,Male,0,48,Yes,No,2,Yes,No,DSL,No,No,No,No,Yes,Yes,One Year,No,Electronic Check,58.21,112.48,0,No
CUST-11149,Female,0,62,Yes,No,44,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Two Year,Yes,Credit Card,76.68,3367.42,0,No
CUST-13513,Female,0,28,Yes,No,11,Yes,No,Fiber Optic,No,No,No,No,No,No,Month-to-Month,No,Electronic Check,62.7,675.42,1,Yes
CUST-15887,Male,0,21,No,Yes,40,Yes,No,Fiber Optic,Yes,Yes,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card,77.83,3007.12,2,Yes
CUST-13580,Female,0,22,Yes,Yes,38,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One Year,No,Credit Card,77.82,2932.97,2,No
CUST-10245,Female,0,39,Yes,Yes,45,Yes,No,Fiber Optic,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,68.98,2948.08,3,No
CUST-17003,Female,1,66,No,No,41,Yes,No,Fiber Optic,No,Yes,No,Yes,Yes,No,One Year,No,Mailed Check,95.74,3856.01,2,No
CUST-14366,Male,0,24,Yes,No,12,Yes,No,Fiber Optic,No,No,No,Yes,No,No,Two Year,No,Credit Card,66.67,795.16,2,No
CUST-16417,Male,0,40,Yes,Yes,1,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,Two Year,Yes,Bank Transfer,76.24,67.8,3,Yes
CUST-14870,Male,0,63,Yes,Yes,25,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Transfer,53.81,1326.9,1,Yes
CUST-13646,Male,1,73,Yes,No,11,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Bank Transfer,23.12,249.32,3,No
CUST-14184,Female,0,47,Yes,Yes,21,Yes,No,Fiber Optic,No,No,Yes,No,No,Yes,One Year,No,Electronic Check,70.21,1448.29,4,Yes
CUST-14436,Female,1,77,No,No,28,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Mailed Check,19.39,540.34,3,Yes
CUST-13821,Female,0,49,Yes,No,31,Yes,Yes,Fiber Optic,Yes,No,No,Yes,No,Yes,Two Year,Yes,Bank Transfer,83.91,2588.5,2,No
CUST-10472,Male,0,43,Yes,Yes,36,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,94.39,3380.81,3,No
CUST-10500,Female,1,73,Yes,No,30,Yes,No,Fiber Optic,No,No,Yes,No,No,Yes,Two Year,No,Electronic Check,80.49,2351.72,0,No
CUST-10625,Male,0,20,No,No,37,Yes,No,Fiber Optic,No,Yes,No,Yes,No,Yes,Month-to-Month,No,Mailed Check,96.47,3420.12,1,Yes
CUST-16012,Male,0,31,Yes,No,56,No,No Phone Service,Fiber Optic,Yes,Yes,No,No,No,No,One Year,No,Credit Card,79.24,4388.75,3,No
CUST-11210,Female,0,27,Yes,No,41,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Month-to-Month,No,Mailed Check,95.34,3905.68,6,No
CUST-14550,Male,0,19,Yes,No,21,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Transfer,61.99,1231.47,0,Yes
CUST-12615,Male,1,76,No,No,13,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Credit Card,22.69,278.19,5,No
CUST-15666,Male,0,59,No,Yes,18,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Transfer,63.75,1146.79,2,Yes
CUST-12167,Male,1,78,Yes,No,72,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,82.77,5854.9,2,No
CUST-12526,Female,0,36,Yes,No,15,Yes,No,Fiber Optic,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Transfer,76.97,1092.28,3,Yes
CUST-13262,Male,0,37,Yes,No,51,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-Month,No,Bank Transfer,51.5,2575.41,4,No
CUST-11420,Female,1,80,No,No,10,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,51.91,498.05,4,Yes
CUST-11090,Male,0,20,Yes,No,38,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Bank Transfer,19.97,764.36,4,No
CUST-14588,Female,0,36,No,Yes,72,No,No Phone Service,Fiber Optic,No,Yes,No,Yes,Yes,No,Two Year,No,Electronic Check,85.15,6041.11,2,No
CUST-12418,Male,0,51,No,No,29,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-Month,No,Electronic Check,72.98,2066.48,1,Yes
CUST-15167,Female,0,53,No,No,12,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Bank Transfer,65.26,764.75,4,No
CUST-13995,Male,0,50,No,No,16,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Electronic Check,24.51,370.13,0,No
CUST-13467,Male,0,30,No,No,2,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Electronic Check,23.29,45.87,6,Yes
CUST-16742,Male,0,40,No,Yes,72,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Bank Transfer,18.0,1230.82,2,No
CUST-15613,Female,0,43,Yes,No,72,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Credit Card,21.27,1450.72,2,No
CUST-16526,Male,1,82,Yes,No,41,Yes,No,Fiber Optic,No,No,No,No,No,No,Two Year,Yes,Bank Transfer,72.05,2776.9,1,Yes
CUST-11703,Female,0,53,Yes,No,22,Yes,No,DSL,No,No,No,No,No,No,Month-to-Month,Yes,Electronic Check,45.11,968.31,2,No
CUST-10091,Female,0,31,Yes,No,7,Yes,No,Fiber Optic,No,Yes,No,No,Yes,No,Two Year,Yes,Mailed Check,75.43,507.78,2,No
CUST-14727,Male,0,55,No,Yes,0,Yes,Yes,Fiber Optic,No,Yes,No,Yes,No,No,Two Year,No,Bank Transfer,86.72,85.61,2,Yes
CUST-13131,Female,0,50,No,No,12,Yes,No,Fiber Optic,No,Yes,Yes,No,Yes,No,Month-to-Month,No,Credit Card,78.89,937.23,2,No
CUST-12178,Male,0,31,No,Yes,9,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Electronic Check,72.56,649.08,2,Yes
CUST-13139,Male,0,61,Yes,No,12,Yes,No,Fiber Optic,No,No,No,No,Yes,No,Month-to-Month,Yes,Bank Transfer,80.59,925.06,5,No
CUST-15493,Male,0,20,No,No,25,Yes,No,Fiber Optic,No,Yes,No,Yes,No,No,Month-to-Month,No,Electronic Check,74.54,1828.65,1,Yes
CUST-12316,Male,0,42,Yes,No,9,Yes,No,Fiber Optic,No,No,No,Yes,Yes,No,One Year,No,Mailed Check,82.49,687.98,2,No
CUST-10332,Female,0,28,No,Yes,26,No,No Phone Service,Fiber Optic,No,Yes,Yes,Yes,No,Yes,Two Year,No,Electronic Check,79.25,,1,No
CUST-16806,Female,0,46,Yes,No,72,No,No Phone Service,DSL,No,No,Yes,No,No,No,Month-to-Month,Yes,Electronic Check,52.19,3707.5,2,No
CUST-11144,Male,0,57,Yes,No,12,Yes,Yes,Fiber Optic,No,Yes,No,Yes,No,Yes,Month-to-Month,No,Bank Transfer,91.86,1050.31,4,Yes
CUST-12168,Male,0,33,Yes,No,9,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Electronic Check,27.3,228.37,1,No
CUST-14287,Male,0,64,No,No,72,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Electronic Check,26.77,1881.09,0,No
CUST-12594,Male,0,36,No,No,6,Yes,No,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Electronic Check,88.18,531.31,5,Yes
CUST-13559,Female,1,66,No,No,7,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Credit Card,18.48,121.98,4,No
CUST-17021,Female,0,61,No,No,48,Yes,No,Fiber Optic,No,No,No,No,No,No,One Year,No,Electronic Check,59.52,2857.44,2,No
CUST-15508,Female,0,33,No,No,48,Yes,Yes,Fiber Optic,No,No,Yes,No,No,Yes,One Year,Yes,Bank Transfer,94.39,4475.84,0,No
CUST-10712,Female,1,67,No,Yes,39,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One Year,Yes,Mailed Check,52.63,1981.12,1,No
CUST-15451,Female,0,31,No,Yes,63,Yes,No,Fiber Optic,No,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Transfer,85.32,5267.5,1,No
CUST-13945,Female,0,20,Yes,No,48,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Transfer,60.79,2875.38,2,No
CUST-12229,Female,1,66,No,No,26,No,No Phone Service,DSL,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,69.09,1731.72,3,Yes
CUST-10756,Male,0,33,Yes,No,29,Yes,No,Fiber Optic,Yes,No,No,No,No,Yes,Month-to-Month,No,Electronic Check,75.2,2063.2,3,No
CUST-13240,Female,1,72,No,No,51,Yes,No,Fiber Optic,No,No,No,Yes,No,No,Month-to-Month,No,Bank Transfer,60.47,3013.58,4,No
CUST-12807,Female,0,24,No,No,34,Yes,No,Fiber Optic,Yes,Yes,No,Yes,No,Yes,One Year,Yes,Electronic Check,93.21,2995.19,3,No
CUST-10585,Female,0,56,No,Yes,72,No,No Phone Service,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Transfer,80.58,5677.29,2,No
CUST-14370,Male,0,61,No,Yes,20,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One Year,Yes,Mailed Check,69.05,1350.2,4,Yes
CUST-14439,Male,0,33,Yes,No,45,Yes,No,Fiber Optic,No,No,No,No,Yes,No,Month-to-Month,Yes,Bank Transfer,82.23,3565.33,5,Yes
CUST-16519,Male,0,49,No,No,10,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-Month,No,Electronic Check,53.87,505.26,5,No
CUST-10811,Male,0,21,No,No,72,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Credit Card,19.17,1336.56,2,No
CUST-12820,Male,1,66,No,No,40,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One Year,No,Bank Transfer,54.75,2130.81,1,No
CUST-14056,Male,0,56,No,Yes,19,Yes,No,Fiber Optic,Yes,Yes,No,No,No,No,One Year,No,Electronic Check,80.69,1507.3,1,No
CUST-10711,Female,0,36,No,No,26,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Electronic Check,18.0,438.65,2,No
CUST-13571,Male,0,26,Yes,No,72,Yes,No,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Month-to-Month,Yes,Mailed Check,88.26,6152.73,3,Yes
CUST-13656,Male,1,70,No,No,34,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Two Year,No,Bank Transfer,58.37,1885.29,1,No
CUST-11397,Female,0,22,No,No,6,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Electronic Check,26.64,145.31,3,No
CUST-14450,Female,0,47,No,No,25,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Transfer,56.11,1400.9,2,No
CUST-12572,Female,0,23,Yes,Yes,44,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Electronic Check,26.4,1138.26,0,No
CUST-15766,Male,0,26,No,No,22,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Month-to-Month,No,Bank Transfer,87.22,1882.94,6,Yes
CUST-15326,Female,0,53,Yes,No,1,No,No Phone Service,Fiber Optic,No,Yes,No,Yes,No,No,Month-to-Month,No,Electronic Check,79.89,80.71,2,Yes
CUST-11074,Female,0,55,No,No,58,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Electronic Check,85.69,4697.48,2,No
CUST-12908,Female,1,76,No,No,32,Yes,No,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Electronic Check,80.4,2541.67,0,No
CUST-16867,Male,0,47,Yes,No,2,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Electronic Check,62.73,106.95,4,Yes
CUST-14686,Male,0,56,Yes,Yes,14,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Two Year,Yes,Electronic Check,66.08,909.65,3,Yes
CUST-15377,Female,0,42,No,No,24,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-Month,No,Electronic Check,69.37,1662.4,3,No
CUST-16548,Female,0,32,No,Yes,12,No,No Phone Service,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Mailed Check,64.53,724.77,1,No
CUST-10534,Male,0,22,No,No,61,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-Month,Yes,Electronic Check,55.61,3275.55,1,Yes
CUST-11335,Female,0,37,Yes,No,3,Yes,No,DSL,No,Yes,No,No,No,No,One Year,Yes,Bank Transfer,46.77,129.74,2,Yes
CUST-15662,Female,0,35,No,Yes,72,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-Month,Yes,Electronic Check,44.57,3183.51,3,No
CUST-16264,Male,0,32,No,Yes,42,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-Month,No,Electronic Check,44.52,1835.35,2,No
CUST-15976,Female,0,45,Yes,Yes,9,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Electronic Check,23.48,200.14,1,No
CUST-13653,Male,0,55,No,No,61,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-Month,No,Electronic Check,56.81,3295.99,3,No
CUST-16757,Female,0,18,No,No,6,Yes,No,DSL,No,No,No,No,No,No,One Year,No,Credit Card,45.25,261.25,3,Yes
CUST-15808,Male,1,72,No,Yes,39,Yes,No,Fiber Optic,No,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,62.14,2403.62,7,No
CUST-13358,Female,0,50,No,No,27,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,One Year,No,Electronic Check,73.29,1936.39,2,Yes
CUST-16936,Female,1,74,No,No,2,Yes,No,Fiber Optic,No,Yes,Yes,Yes,No,Yes,One Year,No,Electronic Check,79.44,150.04,2,Yes
CUST-10927,Female,0,49,No,No,47,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Mailed Check,65.98,3054.87,2,Yes
CUST-15286,Female,0,40,No,Yes,8,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Mailed Check,28.44,219.73,1,No
CUST-16583,Male,0,40,No,Yes,27,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-Month,Yes,Bank Transfer,56.76,1466.97,1,No
CUST-16414,Female,0,45,No,No,18,Yes,No,DSL,Yes,No,No,Yes,No,No,Two Year,Yes,Electronic Check,53.32,932.1,3,No
CUST-10752,Male,0,53,Yes,No,41,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Electronic Check,21.5,878.74,1,No
CUST-13620,Female,0,31,Yes,Yes,72,Yes,No,Fiber Optic,No,No,No,Yes,No,No,Two Year,No,Credit Card,80.09,5751.09,2,No
CUST-13218,Male,1,77,No,No,24,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Mailed Check,18.0,413.22,2,No
CUST-12499,Male,0,63,Yes,Yes,3,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Credit Card,19.8,50.73,0,No
CUST-11075,Male,0,30,Yes,No,19,Yes,No,DSL,No,No,No,No,Yes,No,One Year,No,Credit Card,52.06,934.44,1,No
CUST-14201,Female,0,57,No,Yes,7,Yes,No,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Two Year,Yes,Mailed Check,85.33,593.49,2,No
CUST-13651,Male,0,30,No,No,5,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,No,No,One Year,Yes,Credit Card,76.06,368.18,2,Yes
CUST-10957,Female,0,31,Yes,Yes,23,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Mailed Check,20.43,462.39,1,No
CUST-11945,Female,0,29,Yes,Yes,20,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Electronic Check,54.46,1052.14,4,Yes
CUST-15120,Female,0,26,Yes,No,43,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Electronic Check,18.0,731.17,0,Yes
CUST-10996,Female,0,48,Yes,No,29,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-Month,No,Mailed Check,53.63,1518.12,1,No
CUST-14075,Male,0,49,No,Yes,13,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,70.63,891.0,4,No
CUST-13968,Male,1,76,Yes,No,25,Yes,No,Fiber Optic,No,No,No,No,No,Yes,Month-to-Month,Yes,Electronic Check,72.63,1748.77,3,Yes
