CustomerID,Gender,SeniorCitizen,Age,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,CustomerSupportCalls,Churn,AvgChargePerTenure,IsNewCustomer,HighSupportCalls,TotalAddonServices,ChargeVsTierAvg,IsMonthToMonth
CUST-12264,0,1,75,1,0,60,1,No,DSL,Yes,No,Yes,No,Yes,Yes,One Year,0,Electronic Check,65.37,3833.73,1.0,Yes,63.8955,0,0,4,4.066467345207805,0
CUST-10503,1,0,59,0,0,68,1,No,Fiber Optic,No,No,No,No,No,Yes,Month-to-Month,1,Electronic Check,87.43,5944.41,0.0,Yes,87.41779411764706,0,0,1,5.422389352148812,1
CUST-12317,0,0,37,1,0,25,1,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Two Year,1,Electronic Check,107.01,2625.15,2.0,Yes,105.006,0,0,5,25.00238935214881,0
CUST-14593,1,0,53,0,0,27,1,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One Year,1,Mailed Check,63.28,1678.15,1.0,No,62.153703703703705,0,0,4,1.9764673452078014,0
CUST-14375,1,0,27,1,0,31,1,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,1,Mailed Check,26.14,773.51,2.0,No,24.95193548387097,0,0,0,3.39338864071474,1
CUST-15657,0,0,60,1,1,35,1,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,1,Bank Transfer,22.12,734.62,2.0,No,20.989142857142856,0,0,0,-0.6266113592852598,1
CUST-10230,1,0,50,1,0,55,1,Yes,Fiber Optic,No,No,No,No,No,No,Month-to-Month,1,Credit Card,80.29,4178.37,5.0,No,75.97036363636363,0,1,0,-1.7176106478511883,1
CUST-12127,1,0,27,1,1,32,1,Yes,DSL,No,Yes,Yes,No,No,No,One Year,0,Electronic Check,68.55,2125.0,2.0,No,66.40625,0,0,2,7.2464673452077975,0
CUST-17040,0,0,42,1,0,59,1,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,1,Credit Card,26.43,1475.19,1.0,No,25.003220338983052,0,0,0,3.683388640714739,1
CUST-12098,1,1,69,1,1,31,1,No,Fiber Optic,Yes,No,No,No,No,No,Month-to-Month,1,Bank Transfer,59.11,1777.08,6.0,No,57.325161290322576,0,1,1,-22.897610647851195,1
CUST-10239,1,0,29,1,0,15,1,Yes,Fiber Optic,Yes,No,No,Yes,No,Yes,Month-to-Month,1,Bank Transfer,98.97,1467.3,2.0,Yes,97.82,0,0,3,16.962389352148804,1
CUST-10408,1,0,59,1,0,29,1,No,Fiber Optic,Yes,No,No,No,Yes,No,Month-to-Month,0,Bank Transfer,80.04,2207.98,3.0,No,76.13724137931034,0,0,2,-1.9676106478511883,1
CUST-17033,1,0,62,0,1,6,1,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,1,Bank Transfer,27.73,161.18,1.0,No,26.863333333333333,1,0,0,4.98338864071474,0
CUST-10050,1,0,26,0,0,72,1,No,DSL,Yes,No,No,No,No,No,One Year,1,Mailed Check,46.26,3222.65,1.0,No,44.75902777777778,0,0,1,-15.043532654792202,0
CUST-12117,1,0,58,0,1,11,1,Yes,Fiber Optic,Yes,No,Yes,No,Yes,No,Month-to-Month,0,Bank Transfer,79.29,832.14,3.0,No,75.6490909090909,0,0,3,-2.7176106478511883,1
CUST-17001,0,0,23,0,0,17,1,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,1,Electronic Check,25.72,410.79,1.0,Yes,24.164117647058823,0,0,0,2.973388640714738,0
CUST-11097,0,0,21,1,0,9,1,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,0,Electronic Check,26.45,228.11,2.0,No,25.345555555555556,0,0,0,3.7033886407147385,1
CUST-14294,0,0,37,1,0,16,1,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-Month,0,Electronic Check,74.53,1175.76,4.0,No,73.485,0,1,4,13.226467345207801,1
CUST-13151,0,0,35,1,0,72,1,No,DSL,No,Yes,Yes,No,Yes,Yes,Two Year,1,Mailed Check,72.41,5219.54,2.0,No,72.49361111111111,0,0,4,11.106467345207797,0
CUST-15918,0,0,45,0,0,39,1,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,0,Electronic Check,23.26,889.57,2.0,Yes,22.80948717948718,0,0,0,0.5133886407147408,0
CUST-12778,1,1,72,0,0,17,1,Yes,Fiber Optic,No,Yes,No,Yes,No,No,Month-to-Month,0,Electronic Check,83.47,1399.12,1.0,No,82.30117647058823,0,0,2,1.4623893521488043,1
CUST-10177,0,0,21,0,0,22,1,Yes,Fiber Optic,Yes,No,No,Yes,No,Yes,Month-to-Month,0,Mailed Check,88.31,1864.91,3.0,Yes,84.76863636363636,0,0,3,6.302389352148808,1
CUST-15410,1,0,40,1,0,10,1,No,Fiber Optic,Yes,No,Yes,Yes,No,Yes,One Year,1,Bank Transfer,100.56,1003.19,2.0,Yes,100.319,0,0,4,18.552389352148808,0
CUST-11539,1,0,50,1,0,37,1,Yes,DSL,No,No,No,No,No,No,Two Year,1,Credit Card,52.7,1901.89,2.0,Yes,51.402432432432434,0,0,0,-8.603532654792197,0
CUST-14507,1,0,30,0,1,72,1,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-Month,0,Electronic Check,69.98,4904.97,0.0,No,68.12458333333333,0,0,3,8.676467345207804,1
CUST-10217,1,1,83,0,1,27,1,No,Fiber Optic,No,No,Yes,Yes,No,No,Month-to-Month,0,Bank Transfer,75.61,2031.19,5.0,Yes,75.22925925925927,0,1,2,-6.397610647851195,1
CUST-12886,1,0,37,0,1,21,1,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-Month,0,Electronic Check,70.73,1417.34,2.0,No,67.49238095238096,0,0,3,9.426467345207804,1
CUST-12157,1,0,60,1,0,60,1,No,Fiber Optic,No,No,No,Yes,Yes,Yes,Two Year,0,Bank Transfer,94.62,5345.27,6.0,No,89.08783333333334,0,1,3,12.61238935214881,0
CUST-15267,0,1,72,0,0,21,1,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,0,Mailed Check,21.21,428.78,5.0,No,20.418095238095237,0,1,0,-1.53661135928526,1
CUST-11867,1,0,29,1,0,40,1,No,Fiber Optic,No,No,No,No,No,Yes,Two Year,0,Electronic Check,70.76,2754.59,6.0,No,68.86475,0,1,1,-11.24761064785119,0
CUST-14834,1,0,58,1,0,46,0,No Phone Service,Fiber Optic,Yes,No,No,No,No,Yes,One Year,1,Electronic Check,74.11,3315.83,1.0,Yes,72.08326086956522,0,0,2,-7.897610647851195,0
CUST-16815,1,0,40,1,1,6,1,No,DSL,No,Yes,Yes,Yes,No,No,One Year,0,Credit Card,69.38,412.84,0.0,No,68.80666666666666,1,0,3,8.076467345207796,0
CUST-15245,0,1,77,0,0,37,1,No,Fiber Optic,Yes,No,Yes,No,No,No,Month-to-Month,0,Electronic Check,79.92,2845.61,6.0,Yes,76.90837837837839,0,1,2,-2.087610647851193,1
CUST-15823,1,0,53,0,1,17,1,No,Fiber Optic,No,Yes,Yes,Yes,No,No,One Year,1,Credit Card,83.92,1370.09,1.0,Yes,80.5935294117647,0,0,3,1.9123893521488071,0
CUST-16410,1,0,26,1,1,72,1,Yes,DSL,Yes,No,Yes,No,Yes,No,Two Year,1,Electronic Check,66.77,4611.83,1.0,No,64.05319444444444,0,0,3,5.466467345207796,0
CUST-15367,0,0,31,0,1,52,1,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,Month-to-Month,1,Bank Transfer,80.79,4025.68,2.0,No,77.41692307692307,0,0,3,-1.2176106478511883,1
CUST-11657,0,0,31,1,0,10,1,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,1,Mailed Check,31.61,313.62,2.0,No,31.362000000000002,0,0,0,8.863388640714739,1
CUST-12328,0,0,38,0,0,25,1,Yes,Fiber Optic,No,No,Yes,No,No,No,Month-to-Month,1,Mailed Check,82.38,2025.89,3.0,No,81.0356,0,0,1,0.37238935214880087,1
CUST-12835,0,0,45,0,0,32,1,No,Fiber Optic,No,No,No,Yes,No,Yes,Month-to-Month,1,Mailed Check,73.69,2237.97,4.0,Yes,69.9365625,0,1,2,-8.317610647851197,1
CUST-16268,1,0,64,1,0,72,1,Yes,Fiber Optic,Yes,No,No,No,No,No,Month-to-Month,0,Electronic Check,86.01,5835.9,5.0,No,81.05416666666666,0,1,1,4.0023893521488105,1
CUST-11002,1,0,46,1,0,15,1,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,0,Mailed Check,21.15,309.57,2.0,No,20.637999999999998,0,0,0,-1.5966113592852622,0
CUST-13370,0,0,45,1,0,52,1,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-Month,1,Mailed Check,55.77,2784.98,2.0,No,53.557307692307695,0,0,3,-5.533532654792197,1
CUST-13742,0,1,68,0,0,15,1,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,One Year,0,Electronic Check,88.74,1320.88,1.0,Yes,88.05866666666667,0,0,3,6.7323893521488,0
CUST-12083,1,0,19,0,0,72,1,Yes,DSL,No,No,No,No,No,No,Two Year,0,Credit Card,51.57,3702.6,1.0,No,51.425,0,0,0,-9.7335326547922,0
CUST-11385,1,1,83,0,0,57,1,Yes,Fiber Optic,No,Yes,No,Yes,No,No,One Year,1,Mailed Check,81.59,4610.72,3.0,No,80.88982456140351,0,0,2,-0.4176106478511912,0
CUST-15643,1,0,42,1,0,49,1,No,Fiber Optic,No,No,No,Yes,No,Yes,Month-to-Month,1,Electronic Check,86.6,4121.32,4.0,No,84.10857142857142,0,1,2,4.5923893521488,1
CUST-12095,1,0,46,1,0,18,1,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,1,Electronic Check,27.56,472.43,4.0,Yes,26.246111111111112,0,1,0,4.813388640714738,1
CUST-15741,0,0,33,1,0,47,1,Yes,Fiber Optic,Yes,No,No,Yes,No,No,One Year,1,Electronic Check,88.33,4083.16,2.0,No,86.87574468085106,0,0,2,6.322389352148804,0
CUST-12789,1,0,48,1,1,72,1,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Month-to-Month,1,Bank Transfer,96.69,6751.4,2.0,No,93.76944444444445,0,0,2,14.682389352148803,1
CUST-13685,1,0,23,0,0,30,1,No,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-Month,1,Mailed Check,80.06,2287.89,4.0,Yes,76.26299999999999,0,1,5,-1.9476106478511923,1
CUST-10982,0,0,54,0,0,9,1,No,DSL,Yes,No,No,No,No,Yes,Month-to-Month,0,Electronic Check,59.53,507.05,1.0,Yes,56.33888888888889,0,0,2,-1.7735326547921986,1
CUST-11438,0,0,37,1,1,52,1,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Two Year,0,Bank Transfer,80.93,4041.32,2.0,No,77.71769230769232,0,0,2,-1.0776106478511878,0
CUST-13318,1,0,62,0,0,72,1,No,Fiber Optic,No,No,No,No,No,Yes,Month-to-Month,1,Credit Card,66.72,4677.02,4.0,No,64.95861111111111,0,1,1,-15.287610647851196,1
CUST-12977,0,0,43,1,0,17,1,No,DSL,No,No,No,No,Yes,Yes,One Year,1,Electronic Check,64.93,1059.47,2.0,Yes,62.32176470588235,0,0,2,3.626467345207807,0
CUST-14977,1,0,25,1,1,18,0,No Phone Service,DSL,Yes,No,Yes,Yes,No,Yes,Two Year,0,Electronic Check,74.04,1281.02,3.0,No,71.16777777777777,0,0,4,12.736467345207807,0
CUST-16283,1,1,75,0,1,17,1,Yes,Fiber Optic,No,Yes,Yes,No,No,No,Two Year,1,Mailed Check,80.95,1357.19,2.0,No,79.83470588235295,0,0,2,-1.0576106478511917,0
CUST-13960,1,1,73,1,1,66,1,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,0,Bank Transfer,24.29,1597.58,3.0,No,24.205757575757573,0,0,0,1.5433886407147384,1
CUST-16232,0,1,69,1,0,33,1,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,1,Credit Card,21.36,686.66,1.0,No,20.80787878787879,0,0,0,-1.3866113592852614,0
CUST-16673,1,0,47,1,0,72,1,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,Two Year,0,Credit Card,82.49,5913.07,1.0,No,82.12597222222222,0,0,3,0.4823893521488003,0
CUST-10511,0,0,20,0,1,61,1,No,DSL,Yes,No,No,Yes,No,No,Month-to-Month,0,Mailed Check,52.46,3044.21,2.0,No,49.905081967213114,0,0,2,-8.843532654792199,1
CUST-12057,1,0,50,1,0,39,1,No,Fiber Optic,No,Yes,No,No,Yes,No,Two Year,0,Electronic Check,67.84,2509.66,2.0,No,64.3502564102564,0,0,2,-14.167610647851191,0
CUST-13722,0,0,50,0,1,8,1,No,Fiber Optic,No,No,No,No,No,Yes,Two Year,0,Mailed Check,74.76,589.37,1.0,No,73.67125,0,0,1,-7.2476106478511895,0
CUST-11728,1,1,68,0,0,6,1,Yes,DSL,Yes,No,Yes,No,Yes,No,One Year,0,Electronic Check,57.57,345.42,1.0,No,57.57,1,0,3,-3.7335326547921994,0
CUST-16250,0,0,57,0,0,72,1,Yes,DSL,No,No,Yes,Yes,No,No,Two Year,1,Mailed Check,52.93,3725.99,0.0,No,51.74986111111111,0,0,2,-8.3735326547922,0
CUST-13942,1,0,20,1,1,8,1,No,Fiber Optic,Yes,No,Yes,No,Yes,No,One Year,1,Credit Card,76.89,603.26,1.0,No,75.4075,0,0,3,-5.117610647851194,0
CUST-14813,0,0,28,1,0,27,1,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-Month,0,Credit Card,75.17,2039.3,4.0,Yes,75.52962962962962,0,1,3,13.866467345207802,1
CUST-12970,1,0,20,0,1,50,1,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,One Year,0,Mailed Check,101.21,4968.45,3.0,No,99.369,0,0,3,19.2023893521488,0
CUST-12995,1,0,49,0,1,43,0,No Phone Service,Fiber Optic,Yes,Yes,No,Yes,No,Yes,Month-to-Month,0,Mailed Check,91.91,3891.98,1.0,No,90.51116279069767,0,0,4,9.902389352148802,1
CUST-14394,1,0,21,0,0,12,1,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Month-to-Month,0,Electronic Check,82.26,945.33,4.0,Yes,78.7775,0,1,2,0.25238935214881053,1
CUST-12858,0,0,29,1,0,64,1,No,DSL,Yes,No,Yes,Yes,No,No,Two Year,1,Credit Card,60.96,3671.01,3.0,No,57.35953125,0,0,3,-0.34353265479219885,0
CUST-12310,0,0,52,0,1,52,1,Yes,Fiber Optic,No,Yes,No,No,No,Yes,One Year,1,Bank Transfer,82.5,4194.03,3.0,No,80.65442307692307,0,0,2,0.4923893521488054,0
CUST-14207,1,0,39,1,1,48,1,Yes,Fiber Optic,No,No,No,No,No,Yes,One Year,0,Mailed Check,92.9,4331.95,2.0,No,90.24895833333333,0,0,1,10.892389352148811,0
CUST-10079,0,1,83,0,0,38,1,No,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Month-to-Month,0,Mailed Check,90.14,3333.33,3.0,Yes,87.71921052631579,0,0,4,8.132389352148806,1
CUST-16979,0,0,30,0,1,16,0,No Phone Service,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,1,Electronic Check,18.0,278.92,0.0,No,17.4325,0,0,0,-4.746611359285261,0
CUST-12799,0,0,57,0,0,12,1,Yes,Fiber Optic,Yes,No,No,No,No,No,Month-to-Month,1,Electronic Check,72.77,857.8,3.0,Yes,71.48333333333333,0,0,1,-9.237610647851199,1
CUST-13166,1,0,62,0,0,39,1,Yes,Fiber Optic,No,No,No,Yes,No,No,Month-to-Month,1,Electronic Check,80.72,3013.74,2.0,Yes,77.27538461538461,0,0,1,-1.2876106478511957,1
CUST-14475,0,0,53,1,0,20,1,No,DSL,No,Yes,No,No,No,No,Month-to-Month,1,Electronic Check,57.22,1073.97,2.0,No,53.6985,0,0,1,-4.083532654792201,1
CUST-15023,0,0,34,1,0,15,1,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,One Year,1,Bank Transfer,98.55,1392.63,3.0,Yes,92.84200000000001,0,0,3,16.542389352148803,0
CUST-16649,1,0,37,1,0,59,1,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,1,Credit Card,23.09,1309.92,3.0,No,22.202033898305086,0,0,0,0.34338864071473907,0
CUST-10185,0,0,19,0,1,61,1,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-Month,1,Electronic Check,66.53,4058.33,3.0,No,66.53,0,0,3,5.226467345207801,1
CUST-11871,1,0,64,0,1,51,1,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-Month,0,Electronic Check,75.22,3804.46,1.0,No,74.59725490196078,0,0,4,13.9164673452078,1
CUST-12641,0,0,29,1,0,72,1,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,1,Credit Card,18.0,1253.63,0.0,No,17.411527777777778,0,0,0,-4.746611359285261,0
CUST-10381,0,0,61,0,0,8,0,No Phone Service,DSL,Yes,No,No,No,No,Yes,One Year,0,Electronic Check,59.93,479.5,1.0,No,59.9375,0,0,2,-1.3735326547922,0
CUST-13784,0,0,59,0,1,11,1,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,0,Bank Transfer,30.31,303.45,1.0,No,27.586363636363636,0,0,0,7.563388640714738,0
CUST-16366,1,0,49,1,0,12,1,No,Fiber Optic,Yes,No,No,No,Yes,No,One Year,1,Bank Transfer,71.99,848.66,3.0,No,70.72166666666666,0,0,2,-10.0176106478512,0
CUST-16199,0,1,75,0,1,24,1,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,0,Bank Transfer,29.31,680.37,3.0,No,28.34875,0,0,0,6.563388640714738,1
CUST-12087,1,0,48,1,0,2,1,No,DSL,No,No,No,No,Yes,Yes,One Year,0,Electronic Check,58.21,112.48,0.0,No,56.24,1,0,2,-3.093532654792199,0
CUST-11149,0,0,62,1,0,44,1,Yes,DSL,No,Yes,No,No,Yes,Yes,Two Year,1,Credit Card,76.68,3367.42,0.0,No,76.53227272727273,0,0,3,15.376467345207807,0
CUST-13513,0,0,28,1,0,11,1,No,Fiber Optic,No,No,No,No,No,No,Month-to-Month,0,Electronic Check,62.7,675.42,1.0,Yes,61.40181818181818,0,0,0,-19.30761064785119,1
CUST-15887,1,0,21,0,1,40,1,No,Fiber Optic,Yes,Yes,No,Yes,No,Yes,Month-to-Month,1,Credit Card,77.83,3007.12,2.0,Yes,75.178,0,0,4,-4.177610647851196,1
CUST-13580,0,0,22,1,1,38,1,Yes,DSL,No,Yes,Yes,No,Yes,No,One Year,0,Credit Card,77.82,2932.97,2.0,No,77.18342105263157,0,0,3,16.516467345207793,0
CUST-10245,0,0,39,1,1,45,1,No,Fiber Optic,No,No,No,No,No,No,Month-to-Month,0,Mailed Check,68.98,2948.08,3.0,No,65.51288888888888,0,0,0,-13.02761064785119,1
CUST-17003,0,1,66,0,0,41,1,No,Fiber Optic,No,Yes,No,Yes,Yes,No,One Year,0,Mailed Check,95.74,3856.01,2.0,No,94.04902439024391,0,0,3,13.7323893521488,0
CUST-14366,1,0,24,1,0,12,1,No,Fiber Optic,No,No,No,Yes,No,No,Two Year,0,Credit Card,66.67,795.16,2.0,No,66.26333333333334,0,0,1,-15.337610647851193,0
CUST-16417,1,0,40,1,1,1,1,Yes,Fiber Optic,Yes,No,No,No,No,No,Two Year,1,Bank Transfer,76.24,67.8,3.0,Yes,67.8,1,0,1,-5.7676106478512,0
CUST-14870,1,0,63,1,1,25,1,Yes,DSL,Yes,No,No,No,No,No,Month-to-Month,1,Bank Transfer,53.81,1326.9,1.0,Yes,53.076,0,0,1,-7.493532654792197,1
CUST-13646,1,1,73,1,0,11,1,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,1,Bank Transfer,23.12,249.32,3.0,No,22.665454545454544,0,0,0,0.3733886407147402,1
CUST-14184,0,0,47,1,1,21,1,No,Fiber Optic,No,No,Yes,No,No,Yes,One Year,0,Electronic Check,70.21,1448.29,4.0,Yes,68.96619047619048,0,1,2,-11.7976106478512,0
CUST-14436,0,1,77,0,0,28,1,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,1,Mailed Check,19.39,540.34,3.0,Yes,19.297857142857143,0,0,0,-3.35661135928526,1
CUST-13821,0,0,49,1,0,31,1,Yes,Fiber Optic,Yes,No,No,Yes,No,Yes,Two Year,1,Bank Transfer,83.91,2588.5,2.0,No,83.5,0,0,3,1.902389352148802,0
CUST-10472,1,0,43,1,1,36,1,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Month-to-Month,1,Mailed Check,94.39,3380.81,3.0,No,93.9113888888889,0,0,3,12.382389352148806,1
CUST-10500,0,1,73,1,0,30,1,No,Fiber Optic,No,No,Yes,No,No,Yes,Two Year,0,Electronic Check,80.49,2351.72,0.0,No,78.39066666666666,0,0,2,-1.5176106478511997,0
CUST-10625,1,0,20,0,0,37,1,No,Fiber Optic,No,Yes,No,Yes,No,Yes,Month-to-Month,0,Mailed Check,96.47,3420.12,1.0,Yes,92.43567567567567,0,0,3,14.462389352148804,1
CUST-16012,1,0,31,1,0,56,0,No Phone Service,Fiber Optic,Yes,Yes,No,No,No,No,One Year,0,Credit Card,79.24,4388.75,3.0,No,78.37053571428571,0,0,2,-2.7676106478511997,0
CUST-11210,0,0,27,1,0,41,1,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Month-to-Month,0,Mailed Check,95.34,3905.68,6.0,No,95.26048780487804,0,1,4,13.332389352148809,1
CUST-14550,1,0,19,1,0,21,1,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-Month,0,Bank Transfer,61.99,1231.47,0.0,Yes,58.64142857142857,0,0,3,0.6864673452078023,1
CUST-12615,1,1,76,0,0,13,1,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,0,Credit Card,22.69,278.19,5.0,No,21.39923076923077,0,1,0,-0.05661135928525951,1
CUST-15666,1,0,59,0,1,18,1,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-Month,1,Bank Transfer,63.75,1146.79,2.0,Yes,63.71055555555555,0,0,2,2.4464673452078003,1
CUST-12167,1,1,78,1,0,72,1,Yes,Fiber Optic,Yes,No,No,No,No,No,Month-to-Month,1,Mailed Check,82.77,5854.9,2.0,No,81.31805555555555,0,0,1,0.7623893521488014,1
CUST-12526,0,0,36,1,0,15,1,No,Fiber Optic,No,No,No,Yes,Yes,No,Month-to-Month,1,Bank Transfer,76.97,1092.28,3.0,Yes,72.81866666666666,0,0,2,-5.037610647851196,1
CUST-13262,1,0,37,1,0,51,1,Yes,DSL,No,No,No,No,No,Yes,Month-to-Month,0,Bank Transfer,51.5,2575.41,4.0,No,50.49823529411764,0,1,1,-9.8035326547922,1
CUST-11420,0,1,80,0,0,10,1,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-Month,1,Credit Card,51.91,498.05,4.0,Yes,49.805,0,1,3,-9.393532654792203,1
CUST-11090,1,0,20,1,0,38,1,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,0,Bank Transfer,19.97,764.36,4.0,No,20.114736842105263,0,1,0,-2.776611359285262,1
CUST-14588,0,0,36,0,1,72,0,No Phone Service,Fiber Optic,No,Yes,No,Yes,Yes,No,Two Year,0,Electronic Check,85.15,6041.11,2.0,No,83.90430555555555,0,0,3,3.142389352148811,0
CUST-12418,1,0,51,0,0,29,1,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-Month,0,Electronic Check,72.98,2066.48,1.0,Yes,71.25793103448277,0,0,3,11.676467345207804,1
CUST-15167,0,0,53,0,0,12,1,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-Month,1,Bank Transfer,65.26,764.75,4.0,No,63.729166666666664,0,1,3,3.9564673452078054,1
CUST-13995,1,0,50,0,0,16,1,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,1,Electronic Check,24.51,370.13,0.0,No,23.133125,0,0,0,1.7633886407147408,0
CUST-13467,1,0,30,0,0,2,1,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,0,Electronic Check,23.29,45.87,6.0,Yes,22.935,1,1,0,0.5433886407147384,0
CUST-16742,1,0,40,0,1,72,1,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,1,Bank Transfer,18.0,1230.82,2.0,No,17.09472222222222,0,0,0,-4.746611359285261,1
CUST-15613,0,0,43,1,0,72,1,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,0,Credit Card,21.27,1450.72,2.0,No,20.14888888888889,0,0,0,-1.4766113592852612,1
CUST-16526,1,1,82,1,0,41,1,No,Fiber Optic,No,No,No,No,No,No,Two Year,1,Bank Transfer,72.05,2776.9,1.0,Yes,67.72926829268293,0,0,0,-9.957610647851197,0
CUST-11703,0,0,53,1,0,22,1,No,DSL,No,No,No,No,No,No,Month-to-Month,1,Electronic Check,45.11,968.31,2.0,No,44.0140909090909,0,0,0,-16.1935326547922,1
CUST-10091,0,0,31,1,0,7,1,No,Fiber Optic,No,Yes,No,No,Yes,No,Two Year,1,Mailed Check,75.43,507.78,2.0,No,72.53999999999999,0,0,2,-6.577610647851188,0
CUST-14727,1,0,55,0,1,0,1,Yes,Fiber Optic,No,Yes,No,Yes,No,No,Two Year,0,Bank Transfer,86.72,85.61,2.0,Yes,85.61,1,0,2,4.712389352148804,0
CUST-13131,0,0,50,0,0,12,1,No,Fiber Optic,No,Yes,Yes,No,Yes,No,Month-to-Month,0,Credit Card,78.89,937.23,2.0,No,78.1025,0,0,3,-3.117610647851194,1
CUST-12178,1,0,31,0,1,9,1,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-Month,1,Electronic Check,72.56,649.08,2.0,Yes,72.12,0,0,3,11.256467345207803,1
CUST-13139,1,0,61,1,0,12,1,No,Fiber Optic,No,No,No,No,Yes,No,Month-to-Month,1,Bank Transfer,80.59,925.06,5.0,No,77.08833333333332,0,1,1,-1.4176106478511912,1
CUST-15493,1,0,20,0,0,25,1,No,Fiber Optic,No,Yes,No,Yes,No,No,Month-to-Month,0,Electronic Check,74.54,1828.65,1.0,Yes,73.146,0,0,2,-7.467610647851188,1
CUST-12316,1,0,42,1,0,9,1,No,Fiber Optic,No,No,No,Yes,Yes,No,One Year,0,Mailed Check,82.49,687.98,2.0,No,76.44222222222223,0,0,2,0.4823893521488003,0
